datetime,index,filename,mean_intensity,solidity,intensity_variance,intense_convection_ratio,convection_stratiform_ratio,area,convection_area,max_intensity,minor_axis_length,intense_area,eccentricity,convex_area,intense_stratiform_ratio,major_axis_length,label,minor_major_ratio,xmax,xmin,ymax,ymin,label1,label_name
2008-09-10 10:55:00,3625,extracted/tropical_files/tropical_BREF_080910_1055_000.png,28.263190184,0.5211397294,40.5522033197,0.0608085533,0.0734478528,163000,11972,55,432.5097925424,728,0.7194977318,312776,0.0044662577,622.7689516547,2,0.6944947904,2596,2305,1764,1407,0,Tropical
2008-08-25 10:20:00,3609,extracted/tropical_files/tropical_BREF_080825_1020_000.png,29.7187662001,0.3866845409,54.2819754606,0.0747525795,0.1538685848,123456,18996,55,429.8433091547,1420,0.7827325032,319268,0.0115020736,690.6685796285,2,0.6223582798,2317,1998,1414,1070,0,Tropical
2008-09-02 08:45:00,3619,extracted/tropical_files/tropical_BREF_080902_0845_000.png,27.5268307145,0.3980849122,37.1209077439,0.0492057342,0.0510129459,202380,10324,50,540.0194645617,508,0.6164874295,508384,0.0025101295,685.8567959256,2,0.7873647499,2185,1812,1385,960,0,Tropical
2008-09-02 04:00:00,3617,extracted/tropical_files/tropical_BREF_080902_0400_000.png,27.7950457728,0.4566692898,35.9486238132,0.0135836996,0.0539149165,185700,10012,50,461.976208957,136,0.714612222,406640,0.000732364,660.4181009755,2,0.6995208161,2188,1823,1372,996,0,Tropical
2007-08-17 14:50:00,3576,extracted/tropical_files/tropical_BREF_070817_1450_000.png,26.9570587808,0.4708035439,32.0069477396,0.012244898,0.0356027029,55052,1960,50,269.9734472663,24,0.7918810721,116932,0.0004359515,442.0899793329,2,0.6106753373,1699,1434,1299,1146,0,Tropical
2012-08-29 18:15:00,3655,extracted/tropical_files/tropical_BREF_120829_1815_000.png,28.4725473633,0.602857517,34.7188976138,0.025210084,0.0660552673,165740,10948,50,438.0624643904,276,0.6425780963,274924,0.0016652588,571.7187645708,2,0.766220197,2238,1934,1432,1132,0,Tropical
2011-09-03 12:10:00,3650,extracted/tropical_files/tropical_BREF_110903_1210_000.png,29.5915119363,0.4588067178,48.8183347295,0.0384273938,0.134936254,233740,31540,55,452.9906267885,1212,0.9305648182,509452,0.0051852486,1237.2493475749,2,0.3661271899,2420,1892,1552,1145,0,Tropical
2008-09-01 13:30:00,3614,extracted/tropical_files/tropical_BREF_080901_1330_000.png,30.483263799,0.5624468989,44.4728532617,0.0306349478,0.1400997458,166824,23372,50,457.886570817,716,0.6824497559,296604,0.0042919484,626.4416564772,2,0.7309325076,2279,1939,1444,1160,0,Tropical
2006-08-29 17:20:00,3565,extracted/tropical_files/tropical_BREF_060829_1720_000.png,27.9190118824,0.3731186559,44.7939412375,0.0656050955,0.0818219721,76752,6280,55,366.3976453835,412,0.7297040051,205704,0.0053679383,535.8546123847,2,0.6837631643,2793,2499,1726,1488,0,Tropical
2011-08-28 03:30:00,3647,extracted/tropical_files/tropical_BREF_110828_0330_000.png,30.0474450594,0.4671388841,50.6191556613,0.008182386,0.1720487884,372220,64040,50,504.1611513743,524,0.9297124398,796808,0.0014077696,1368.9382080908,2,0.3682862735,3337,2678,1007,461,0,Tropical
2007-09-12 18:45:00,3578,extracted/tropical_files/tropical_BREF_070912_1845_000.png,29.6059343649,0.5062953318,57.7324014437,0.1449792038,0.1430879102,94096,13464,60,419.5305263802,1952,0.3819348025,185852,0.0207447713,453.944381347,2,0.9241892699,2041,1781,1461,1220,0,Tropical
2008-09-01 14:50:00,3615,extracted/tropical_files/tropical_BREF_080901_1450_000.png,30.0402707828,0.5073396299,48.7571205922,0.029273533,0.1518463389,196172,29788,55,518.1564240948,872,0.6426936716,386668,0.0044450788,676.3355890017,2,0.7661232567,2359,1901,1439,1142,0,Tropical
2010-09-03 03:05:00,3639,extracted/tropical_files/tropical_BREF_100903_0305_000.png,30.3919580747,0.6225990017,41.3388666061,0.0050480769,0.1297688492,128228,16640,50,389.8437130547,84,0.6222606698,205956,0.0006550831,498.0054691304,2,0.7828101039,2966,2705,1131,875,0,Tropical
2006-09-01 02:45:00,3573,extracted/tropical_files/tropical_BREF_060901_0245_000.png,28.4729436033,0.4891219156,46.9322900165,0.0255657281,0.1066231996,217176,23156,55,493.7189377539,592,0.7472475352,444012,0.0027258997,742.9419271305,2,0.6645458006,2989,2617,1189,746,0,Tropical
2008-08-21 15:55:00,3599,extracted/tropical_files/tropical_BREF_080821_1555_000.png,27.6881377551,0.5038560411,41.2820240102,0.009244373,0.0755587949,131712,9952,50,487.7500188855,92,0.3967924455,261408,0.0006984937,531.3711485522,2,0.9179083588,2772,2478,1458,1151,0,Tropical
2008-08-20 10:10:00,3596,extracted/tropical_files/tropical_BREF_080820_1010_000.png,26.4223282623,0.3639208404,39.5920725533,0.0113636364,0.0665217802,84664,5632,50,405.3149623499,64,0.7042982265,232644,0.0007559293,570.9431614655,2,0.7099042246,2757,2492,1495,1215,0,Tropical
2008-08-21 10:40:00,3598,extracted/tropical_files/tropical_BREF_080821_1040_000.png,27.147604814,0.4727252445,39.4637394452,0.0137931034,0.0627310627,101704,6380,50,430.0934256311,88,0.4658797172,215144,0.000865256,486.0647213139,2,0.8848480599,2763,2487,1471,1201,0,Tropical
2008-07-23 18:20:00,3584,extracted/tropical_files/tropical_BREF_080723_1820_000.png,28.8443940401,0.4014222697,47.704502909,0.0635184569,0.1175941496,102284,12028,55,402.6718385774,764,0.6191831096,254804,0.0074693989,512.796643719,2,0.7852466343,1836,1536,1615,1351,0,Tropical
2008-08-31 01:00:00,3610,extracted/tropical_files/tropical_BREF_080831_0100_000.png,27.3858401358,0.4859970934,43.546701085,0.1068100358,0.0751636628,148476,11160,55,506.9968556737,1192,0.7198574138,305508,0.0080282335,730.4146539611,2,0.6941219661,2719,2347,1736,1427,0,Tropical
2008-08-21 17:15:00,3600,extracted/tropical_files/tropical_BREF_080821_1715_000.png,28.7082445675,0.3083755428,48.6163061217,0.0367354325,0.117724755,187760,22104,55,574.8933280097,812,0.7382138044,608868,0.0043246698,852.2407578619,2,0.6745668084,2821,2384,1548,1066,0,Tropical
2013-06-06 16:10:00,3658,extracted/tropical_files/tropical_BREF_130606_1610_000.png,28.1911894489,0.470645245,45.1819453199,0.0495433504,0.0979726417,326336,31972,55,654.8400255855,1584,0.7831922059,693380,0.0048538929,1053.1705170901,2,0.6217796786,2722,2327,1660,1072,0,Tropical
2011-08-28 11:20:00,3649,extracted/tropical_files/tropical_BREF_110828_1120_000.png,30.0457904377,0.503871176,38.5487148318,0.00531819,0.1000983479,443324,44376,50,507.1031575549,236,0.9406784536,879836,0.000532342,1494.559780125,2,0.3392993471,3427,2669,865,353,0,Tropical
2008-08-19 23:35:00,3595,extracted/tropical_files/tropical_BREF_080819_2335_000.png,30.5991940484,0.4379462952,52.5191438018,0.0788104089,0.1667699938,64520,10760,55,355.4590612531,848,0.4587347897,147324,0.0131432114,400.0335003761,2,0.8885732343,2711,2509,1571,1320,0,Tropical
2008-08-19 22:00:00,3594,extracted/tropical_files/tropical_BREF_080819_2200_000.png,31.0266366672,0.6743673829,43.798317923,0.0175438596,0.1613441719,55112,8892,50,224.4876888156,156,0.7985038381,81724,0.0028305995,372.9095067586,2,0.601989718,2665,2508,1494,1322,0,Tropical
2008-08-05 13:15:00,3587,extracted/tropical_files/tropical_BREF_080805_1315_000.png,29.9765880744,0.5409894864,44.5307989998,0.0455801105,0.1200016575,96532,11584,55,356.2248433496,528,0.7086173849,178436,0.0054696888,504.8588519278,2,0.7055929434,2020,1744,1437,1209,0,Tropical
2011-08-27 22:05:00,3646,extracted/tropical_files/tropical_BREF_110827_2205_000.png,30.3075715674,0.4925113329,48.9932559662,0.0155073389,0.1673197869,374612,62680,55,532.0572199151,972,0.9157893238,760616,0.0025946846,1324.6492235784,2,0.4016589528,3218,2624,1070,520,0,Tropical
2008-08-05 15:35:00,3588,extracted/tropical_files/tropical_BREF_080805_1535_000.png,28.7255430785,0.4949997573,50.0724201741,0.0488586304,0.1224439759,81572,9988,50,311.7207196113,488,0.821809196,164792,0.005982445,547.1061307905,2,0.5697627975,1994,1733,1428,1209,0,Tropical
2006-07-20 12:00:00,3564,extracted/tropical_files/tropical_BREF_060720_1200_000.png,27.2084585502,0.2729309621,42.2421127233,0.0264765784,0.0719783039,54572,3928,55,283.2207570406,104,0.9074533279,199948,0.0019057392,674.0897384238,2,0.4201528979,3251,2865,873,652,0,Tropical
2006-09-01 01:35:00,3571,extracted/tropical_files/tropical_BREF_060901_0135_000.png,29.2881865285,0.4649661273,46.7933215818,0.0289623312,0.116642487,193000,22512,55,514.2944223611,652,0.6237548691,415084,0.0033782383,657.9852179068,2,0.7816200248,2950,2608,1251,771,0,Tropical
2008-09-13 08:25:00,3629,extracted/tropical_files/tropical_BREF_080913_0825_000.png,30.2175879636,0.6741129459,47.0125992956,0.0162939297,0.1490263296,168024,25040,55,472.6675121356,408,0.4372811416,249252,0.0024282245,525.5803918484,2,0.8993248597,2022,1742,1468,1191,0,Tropical
2008-08-21 17:45:00,3601,extracted/tropical_files/tropical_BREF_080821_1745_000.png,28.509793327,0.4768192299,46.7337619862,0.0358886719,0.1106578414,148060,16384,55,517.069600766,588,0.6671879636,310516,0.003971363,694.1562054174,2,0.744889402,2737,2449,1547,1195,0,Tropical
2008-09-01 07:20:00,3612,extracted/tropical_files/tropical_BREF_080901_0720_000.png,27.529934576,0.3218514104,40.7592467019,0.0313075506,0.0670287619,97212,6516,50,274.6158656286,204,0.9355752479,302040,0.0020985064,777.6679785738,2,0.3531273927,2378,1949,1451,1230,0,Tropical
2007-08-18 08:15:00,3577,extracted/tropical_files/tropical_BREF_070818_0815_000.png,30.5907523576,0.5680337927,51.6201861773,0.0292289988,0.1805076648,96284,17380,60,309.466184397,508,0.8461222998,169504,0.0052760583,580.6241862663,2,0.5329887933,1618,1425,1281,974,0,Tropical
2008-08-19 05:30:00,3593,extracted/tropical_files/tropical_BREF_080819_0530_000.png,30.7802743235,0.4344710847,57.3780428772,0.0823855756,0.192400064,74948,14420,55,371.6466971722,1188,0.3663830259,172504,0.01585099,399.4207721163,2,0.9304641198,2688,2438,1640,1409,0,Tropical
2008-09-26 17:05:00,3636,extracted/tropical_files/tropical_BREF_080926_1705_000.png,24.2225831475,0.17779042,26.1615980205,0.138671875,0.0248230389,82504,2048,55,590.9411983898,284,0.5918620275,464052,0.0034422573,733.1419252052,2,0.8060392921,2811,2382,1175,797,0,Tropical
2008-07-24 12:15:00,3586,extracted/tropical_files/tropical_BREF_080724_1215_000.png,29.0329860278,0.5035176365,53.8399355932,0.0529135968,0.143371585,83308,11944,55,366.4737686146,632,0.6277647572,165452,0.0075863062,470.8020323901,2,0.7784031151,1725,1491,1567,1325,0,Tropical
2006-08-30 18:35:00,3566,extracted/tropical_files/tropical_BREF_060830_1835_000.png,28.8159639353,0.3267516544,51.369206834,0.1127125973,0.1149893927,120672,13876,55,450.9498942987,1564,0.8716939475,369308,0.0129607531,920.2107440981,2,0.4900506728,2739,2375,1600,1205,0,Tropical
2012-08-28 21:05:00,3652,extracted/tropical_files/tropical_BREF_120828_2105_000.png,26.8307384342,0.4956673208,39.8123202732,0.0577427822,0.0677935943,89920,6096,55,411.0767562737,352,0.5889834541,181412,0.0039145907,508.6670203381,2,0.8081450926,2301,2015,1425,1228,0,Tropical
2010-09-07 16:35:00,3641,extracted/tropical_files/tropical_BREF_100907_1635_000.png,29.5218225224,0.4339037973,52.9865720748,0.0830268741,0.1442592177,196036,28280,55,430.9126315081,2348,0.8898657485,451796,0.0119773919,944.5230168224,2,0.4562224783,1884,1489,1576,1117,0,Tropical
2012-08-29 18:30:00,3656,extracted/tropical_files/tropical_BREF_120829_1830_000.png,28.4580501608,0.6218061508,35.2097609985,0.0190825688,0.065905628,165388,10900,50,438.6033747103,208,0.6419203815,265980,0.0012576487,572.0132922497,2,0.7667712982,2250,1942,1411,1129,0,Tropical
2008-08-22 09:35:00,3604,extracted/tropical_files/tropical_BREF_080822_0935_000.png,28.3844214627,0.5511660588,46.5641403842,0.0337782621,0.1051651531,139628,14684,50,419.3809185529,496,0.7527894713,253332,0.0035522961,637.1039635915,2,0.6582613553,2687,2368,1402,1146,0,Tropical
2008-09-02 20:20:00,3621,extracted/tropical_files/tropical_BREF_080902_2020_000.png,28.4946949602,0.483050742,42.9701438841,0.0893039545,0.0882413536,310648,27412,55,572.1148518653,2448,0.7812613085,643096,0.0078803018,916.5509246435,2,0.6242041075,2233,1764,1330,832,0,Tropical
2008-09-02 04:55:00,3618,extracted/tropical_files/tropical_BREF_080902_0455_000.png,27.6866651385,0.5402177217,36.2378706113,0.0097169413,0.0493258591,191948,9468,55,474.2369929355,92,0.6722931135,355316,0.0004792965,640.6140266622,2,0.7402850596,2178,1824,1343,1003,0,Tropical
2008-09-11 00:55:00,3626,extracted/tropical_files/tropical_BREF_080911_0055_000.png,28.0868646466,0.6177821293,37.4194950222,0.0018028846,0.0627900834,106004,6656,50,278.5850274154,12,0.8703815148,171588,0.0001132033,565.7951232532,2,0.4923779226,2490,2306,1725,1411,0,Tropical
2008-07-23 10:35:00,3582,extracted/tropical_files/tropical_BREF_080723_1035_000.png,30.2485571878,0.5557931571,50.0180112097,0.0270417919,0.1600647079,91488,14644,55,302.2394586228,396,0.8111940355,164608,0.0043284365,516.8455937035,2,0.584777083,1856,1616,1640,1385,0,Tropical
2008-09-02 10:10:00,3620,extracted/tropical_files/tropical_BREF_080902_1010_000.png,27.2267290975,0.4263265401,35.4025602691,0.032920354,0.0512694869,220404,11300,55,530.3064149335,372,0.680159891,516984,0.0016878097,723.4110059464,2,0.7330637916,2188,1806,1413,963,0,Tropical
2012-08-29 16:10:00,3654,extracted/tropical_files/tropical_BREF_120829_1610_000.png,27.6775118424,0.5856585921,34.3274399322,0.0057547587,0.0563201197,160440,9036,50,437.9037794277,52,0.624266234,273948,0.0003241087,560.5443412656,2,0.7812116673,2265,1905,1431,1141,0,Tropical
2008-09-26 14:35:00,3634,extracted/tropical_files/tropical_BREF_080926_1435_000.png,24.6614445575,0.2622480231,26.1437728878,0.0460405157,0.0220956256,98300,2172,50,617.8660401745,100,0.2712523304,374836,0.001017294,641.933226225,2,0.9625082718,2799,2396,1183,813,0,Tropical
2011-08-27 15:40:00,3645,extracted/tropical_files/tropical_BREF_110827_1540_000.png,30.2968919354,0.5966390226,47.4738846482,0.0149666349,0.1536456045,273096,41960,55,499.8363482219,628,0.8250533774,457724,0.0022995577,884.5803101012,2,0.5650547978,3069,2653,1121,701,0,Tropical
2008-08-24 12:30:00,3608,extracted/tropical_files/tropical_BREF_080824_1230_000.png,27.7575757576,0.4416450695,35.452533998,0.0087565674,0.0549302549,207900,11420,50,459.4395839615,100,0.9054803657,470740,0.0004810005,1082.5928504091,2,0.4243881564,2404,1923,1330,965,0,Tropical
2008-07-23 16:25:00,3583,extracted/tropical_files/tropical_BREF_080723_1625_000.png,28.9901828834,0.5332348285,47.5908307084,0.0410567654,0.1108779986,101048,11204,55,355.8631422567,460,0.6548621556,189500,0.004552292,470.875187229,2,0.7557483425,1828,1570,1596,1365,0,Tropical
2008-09-26 12:20:00,3633,extracted/tropical_files/tropical_BREF_080926_1220_000.png,25.3964807021,0.2657607273,28.4930672241,0.0129240711,0.0277155906,89336,2476,50,535.2951251123,32,0.5956585839,336152,0.0003581983,666.4217888407,2,0.8032377303,2833,2436,1178,850,0,Tropical
2008-08-23 04:35:00,3606,extracted/tropical_files/tropical_BREF_080823_0435_000.png,28.9918248803,0.5855786341,43.023006367,0.0190525232,0.1044479105,148744,15536,55,432.9250213491,296,0.6785719765,254012,0.0019899962,589.3873820723,2,0.7345339152,2605,2273,1397,1124,0,Tropical
2010-06-30 18:35:00,3637,extracted/tropical_files/tropical_BREF_100630_1835_000.png,29.5764369739,0.539884377,48.9975358544,0.0517911975,0.1257432624,155396,19540,55,486.2837406677,1012,0.5594994391,287832,0.0065123941,586.7105592883,2,0.8288307292,1872,1585,1682,1345,0,Tropical
2010-06-05 16:40:00,3419,extracted/synoptic_files/synoptic_BREF_100605_1640_000.png,24.2191309968,0.3647400454,19.3364817384,0.0073529412,0.003995417,136156,544,55,393.5586564398,4,0.8864333014,373296,2.93780663357E-05,850.2825016267,3,0.4628563515,2235,1624,558,295,0,Synoptic
2009-06-26 19:40:00,3383,extracted/synoptic_files/synoptic_BREF_090626_1940_000.png,23.2794710278,0.2464848497,16.9163401717,0.0625,0.0031300129,102236,320,60,325.7069521636,20,0.942940596,414776,0.0001956258,978.2134991911,3,0.3329610074,1505,1061,591,187,0,Synoptic
2010-06-04 05:50:00,3417,extracted/synoptic_files/synoptic_BREF_100604_0550_000.png,25.9181141439,0.2651315789,41.4431814257,0.0121073298,0.0659402309,185380,12224,55,505.0125157907,148,0.8820971115,699200,0.0007983601,1072.0595373556,3,0.4710676023,704,180,794,235,0,Synoptic
2008-06-06 14:20:00,3333,extracted/synoptic_files/synoptic_BREF_080606_1420_000.png,25.3675936606,0.3299877359,31.0462581294,0,0,93636,2704,45,321.3077398205,0,0.9053473384,283756,0,756.6023626008,3,0.4246718695,1820,1429,403,125,0,Synoptic
2009-06-29 09:15:00,3387,extracted/synoptic_files/synoptic_BREF_090629_0915_001.png,24.7115974637,0.159799964,25.9753226475,0,0,39112,488,45,301.6038786882,0,0.9205879058,244756,0,772.2830498719,3,0.3905354115,2520,2084,507,294,0,Synoptic
2006-06-03 07:40:00,3249,extracted/synoptic_files/synoptic_BREF_060603_0740_000.png,25.7303250642,0.3547560441,31.0344420481,0.0125215889,0.0275163958,336672,9264,55,561.7709235481,116,0.9132962186,949024,0.000344549,1379.2694951144,3,0.4072959821,3391,2631,790,347,0,Synoptic
2008-09-26 17:05:00,3351,extracted/synoptic_files/synoptic_BREF_080926_1705_000.png,25.1204244911,0.4260282924,26.6571391143,0,0,192984,3388,45,460.5394714555,0,0.8473494357,452984,0,867.2476365685,3,0.5310357181,3306,2749,739,455,0,Synoptic
2006-09-10 09:45:00,3290,extracted/synoptic_files/synoptic_BREF_060910_0945_000.png,27.4313488912,0.4052911428,36.2868289643,0.0379008746,0.0576241676,261904,15092,55,423.4204741677,572,0.9567790628,646212,0.0021840064,1455.9748319233,3,0.2908157922,2293,1474,824,533,0,Synoptic
2012-06-02 17:20:00,3456,extracted/synoptic_files/synoptic_BREF_120602_1720_001.png,22.8348231339,0.2879171158,12.2346159077,0,0,52356,20,40,241.3944394859,0,0.8828343593,181844,0,513.9502345831,3,0.4696844621,2460,2156,525,308,0,Synoptic
2006-09-04 02:20:00,3283,extracted/synoptic_files/synoptic_BREF_060904_0220_000.png,23.8414979653,0.5439643578,17.374712267,0.0180722892,0.0057006473,232956,1328,55,439.8818282531,24,0.8717864717,428256,0.0001030237,897.9268198586,3,0.4898860559,1785,1251,1263,953,0,Synoptic
2009-06-07 06:30:00,3360,extracted/synoptic_files/synoptic_BREF_090607_0630_000.png,25.2780611348,0.2749393139,26.9593347191,0,0,113716,1852,45,327.7369892119,0,0.9530242905,413604,0,1082.0191903744,3,0.3028938785,2520,1907,528,244,0,Synoptic
2010-06-04 01:10:00,3415,extracted/synoptic_files/synoptic_BREF_100604_0110_001.png,23.2935869197,0.2314918319,17.787705399,0.0925925926,0.0022873602,94432,216,55,391.9813703064,20,0.8525401126,407928,0.0002117926,749.9713406696,3,0.5226617993,590,149,715,343,0,Synoptic
2012-08-09 20:45:00,3459,extracted/synoptic_files/synoptic_BREF_120809_2045_000.png,25.8604355717,0.3297347759,32.1135526233,0.0183783784,0.0335753176,110200,3700,55,228.1445484462,68,0.985963771,334208,0.0006170599,1366.4672009632,3,0.1669594033,2743,2090,638,435,0,Synoptic
2008-06-06 14:20:00,3334,extracted/synoptic_files/synoptic_BREF_080606_1420_001.png,24.0613421161,0.1584474886,23.9851214593,0.0810810811,0.015232606,48580,740,50,379.3635328366,60,0.8615693228,306600,0.0012350762,747.3082943823,3,0.5076399335,3302,2956,750,394,0,Synoptic
2006-06-26 08:20:00,3265,extracted/synoptic_files/synoptic_BREF_060626_0820_000.png,25.3513493653,0.3329683505,30.2786075246,0.0079559364,0.0300185549,217732,6536,50,350.2983630384,52,0.9757678111,653912,0.0002388257,1600.9354883339,3,0.2188085439,3300,2602,818,401,0,Synoptic
2010-06-03 18:35:00,3410,extracted/synoptic_files/synoptic_BREF_100603_1835_000.png,26.1353083853,0.417064077,27.7296126388,0,0,115440,2360,45,366.4719080999,0,0.7588085027,276792,0,562.6656649177,3,0.6513137925,1657,1295,409,158,0,Synoptic
2006-09-05 22:25:00,3288,extracted/synoptic_files/synoptic_BREF_060905_2225_000.png,25.8448882822,0.3996497071,35.1436248151,0.0506934481,0.0500754365,167028,8364,55,468.969225869,424,0.8262618067,417936,0.0025384965,832.5592993233,3,0.5632862743,3142,2805,962,495,0,Synoptic
2010-06-09 16:15:00,3422,extracted/synoptic_files/synoptic_BREF_100609_1615_000.png,25.9240012098,0.4349240327,29.7560818099,0.0038204394,0.0287882537,290952,8376,50,545.3604430516,32,0.8810772639,668972,0.0001099838,1153.0492839603,3,0.4729723618,3048,2423,905,458,0,Synoptic
2009-06-02 14:30:00,3357,extracted/synoptic_files/synoptic_BREF_090602_1430_000.png,26.706412597,0.4412742103,31.8392210116,0.0080482897,0.0378061768,105168,3976,50,369.8600281894,32,0.8098472715,238328,0.0003042751,630.4710567102,3,0.5866407732,1542,1266,905,600,0,Synoptic
2013-06-14 05:30:00,3471,extracted/synoptic_files/synoptic_BREF_130614_0530_000.png,25.3350139788,0.5530753575,19.3709074056,0.0074626866,0.0032019881,167396,536,50,292.3480856966,4,0.9419813323,302664,2.38954335826E-05,870.9512626894,3,0.3356652642,3289,2816,738,526,0,Synoptic
2012-08-11 22:15:00,3462,extracted/synoptic_files/synoptic_BREF_120811_2215_000.png,24.9014875531,0.33116511,24.9014974836,0.0217821782,0.0153309047,131760,2020,55,479.7290413447,44,0.7989481896,397868,0.0003339405,797.6873193364,3,0.601399859,1790,1380,557,176,0,Synoptic
2010-07-22 23:45:00,3431,extracted/synoptic_files/synoptic_BREF_100722_2345_000.png,28.0223105054,0.5667993856,48.6578726273,0.0492351816,0.1100791918,152036,16736,55,357.5228148147,824,0.8754958158,268236,0.005419769,739.8671371066,3,0.4832256994,2625,2232,591,395,0,Synoptic
2007-08-08 15:25:00,3323,extracted/synoptic_files/synoptic_BREF_070808_1525_000.png,24.2636405766,0.4458690853,11.2787948244,0,0,163996,788,45,460.9606370183,0,0.7665205939,367812,0,717.7615649438,3,0.642219728,3376,3045,633,238,0,Synoptic
2007-08-19 23:50:00,3327,extracted/synoptic_files/synoptic_BREF_070819_2350_001.png,24.5289651548,0.34279556,22.1226094769,0.0046511628,0.0116875351,220748,2580,50,327.0566065434,12,0.9810395901,643964,5.43606284089E-05,1687.5338291945,3,0.1938074372,3144,2287,840,471,0,Synoptic
2009-09-27 19:50:00,3404,extracted/synoptic_files/synoptic_BREF_090927_1950_002.png,25.5862582102,0.4108445419,27.6363403094,0,0,77952,1140,45,325.8078012657,0,0.8501493228,189736,0,618.7692647733,3,0.5265416688,3266,3041,884,533,0,Synoptic
2008-09-14 20:20:00,3349,extracted/synoptic_files/synoptic_BREF_080914_2020_000.png,28.5304446372,0.6131265387,30.8772456064,0,0,285896,9184,45,531.929556363,0,0.6915228653,466292,0,736.3829031985,3,0.7223545713,2640,2167,726,361,0,Synoptic
2006-08-28 22:10:00,3270,extracted/synoptic_files/synoptic_BREF_060828_2210_000.png,26.6352794115,0.3011280191,40.4046128602,0.08980322,0.0572757638,195196,11180,60,451.2605955155,1004,0.9124028317,648216,0.005143548,1102.535772793,3,0.4092933823,2748,1989,739,437,0,Synoptic
2007-06-01 04:25:00,3310,extracted/synoptic_files/synoptic_BREF_070601_0425_000.png,23.3136166103,0.1597808896,18.3958503195,0,0,33136,164,40,227.4431478716,0,0.972169018,207384,0,970.8151086313,3,0.2342806018,1282,1070,571,165,0,Synoptic
2007-08-19 11:35:00,3325,extracted/synoptic_files/synoptic_BREF_070819_1135_000.png,24.5126522962,0.2252970497,26.0326918691,0.0085763293,0.0165573258,140844,2332,50,519.0938240159,20,0.8306983944,625148,0.0001420011,932.4100009787,3,0.5567227115,711,245,680,210,0,Synoptic
2010-08-22 07:55:00,3433,extracted/synoptic_files/synoptic_BREF_100822_0755_000.png,28.7242831523,0.4798913096,37.955837878,0.0113577697,0.0780623451,198508,15496,50,445.2362171028,176,0.8210533541,413652,0.0008866141,779.9510871675,3,0.5708514603,3039,2608,810,438,0,Synoptic
2011-06-22 18:30:00,3444,extracted/synoptic_files/synoptic_BREF_110622_1830_001.png,24.5812236287,0.4166758236,28.5825377432,0.0652173913,0.0279008439,151680,4232,55,345.0259108971,276,0.9278125128,364024,0.0018196203,924.8863106818,3,0.373046835,3183,2641,691,395,0,Synoptic
2010-08-18 18:40:00,3432,extracted/synoptic_files/synoptic_BREF_100818_1840_000.png,26.8634848219,0.5052573718,29.3437078771,0.0054112554,0.0324267415,113980,3696,50,250.9392427459,20,0.9555649497,225588,0.0001754694,851.2744966188,3,0.2947806421,3240,2800,864,661,0,Synoptic
2006-09-05 12:20:00,3287,extracted/synoptic_files/synoptic_BREF_060905_1220_000.png,26.1578206177,0.3122018169,33.9469083605,0.012143858,0.0407444764,210188,8564,55,472.7723544858,104,0.9312013199,673244,0.0004947951,1297.024695455,3,0.3645052836,2987,2361,1004,569,0,Synoptic
2006-06-26 07:20:00,3264,extracted/synoptic_files/synoptic_BREF_060626_0720_000.png,25.3327422138,0.3073243604,28.1509954934,0.0032320621,0.0244945137,252628,6188,55,402.9076233269,20,0.9757160247,822024,7.91677882103E-05,1839.430285464,3,0.219039355,3423,2597,880,366,0,Synoptic
2012-06-02 17:20:00,3455,extracted/synoptic_files/synoptic_BREF_120602_1720_000.png,23.089945062,0.2500798773,19.0615406511,0,0,31308,260,40,225.7573655611,0,0.8688344963,125192,0,455.9809424725,3,0.4951026338,884,614,434,232,0,Synoptic
2010-06-03 19:15:00,3413,extracted/synoptic_files/synoptic_BREF_100603_1915_001.png,21.4737634949,0.3883959044,6.6697652402,0,0,47796,0,35,279.5985390771,0,0.7482704267,123060,0,421.4668995502,3,0.6633938261,406,155,781,600,0,Synoptic
2008-09-12 23:50:00,3347,extracted/synoptic_files/synoptic_BREF_080912_2350_000.png,24.7054802233,0.3914653267,25.6527745804,0.0145672665,0.0187714134,248676,4668,50,511.6824799493,68,0.9137285476,635244,0.0002734482,1259.2931022653,3,0.4063251669,3249,2592,815,467,0,Synoptic
2013-06-03 00:05:00,3466,extracted/synoptic_files/synoptic_BREF_130603_0005_000.png,24.0994441283,0.2254979372,26.6575945612,0.0644490644,0.0210530923,91388,1924,55,398.2884336916,124,0.8929648733,405272,0.0013568521,884.8369567135,3,0.4501263545,1189,668,465,189,0,Synoptic
2006-09-12 02:30:00,3296,extracted/synoptic_files/synoptic_BREF_060912_0230_000.png,25.1594616639,0.3946860111,30.7147840495,0.0599803343,0.0276508972,147120,4068,60,389.6955252719,244,0.8463475006,372752,0.0016585101,731.6424292588,3,0.5326311183,2611,2105,694,366,0,Synoptic
2009-06-14 21:05:00,3368,extracted/synoptic_files/synoptic_BREF_090614_2105_000.png,24.757545111,0.482608919,27.1288985991,0.0125,0.0255495822,75148,1920,55,288.2151254457,24,0.7830782555,155712,0.0003193698,463.4256017748,3,0.6219231832,3360,3060,584,388,0,Synoptic
2009-06-21 14:50:00,3379,extracted/synoptic_files/synoptic_BREF_090621_1450_000.png,25.6772693452,0.2779759873,27.920212484,0.0036630037,0.0203125,107520,2184,50,296.9328818314,8,0.9625675329,386796,7.44047619048E-05,1095.5236621989,3,0.2710419611,2144,1596,620,321,0,Synoptic
